id	ini	fn	pt	漢字_程序改名	ipa调类	IPA_程序改名	注釋_程序改名	Unnamed: 8	Unnamed: 9	Unnamed: 10	Unnamed: 11	Unnamed: 12	ɔ	184
1366	ɬ	iau	33	宵	ɬiau33	ɬiau1	元～，夜～	5						
1367	ɬ	iau	33	硝	ɬiau33	ɬiau1	～烟，～酸	5						
1368	ɬ	iau	33	銷	ɬiau33	ɬiau1	供～社，～售	6						
1369	ɬ	iau	31	小	ɬiau31	ɬiau3	～姐，～人	5						
1370	ɬ	iau	451	笑	ɬiau451	ɬiau5	～话，玩～	5						
1371	ɬ	iau	33	肖	ɬiau33	ɬiau1	姓	1						
1372	ɬ	iau	33	肖	ɬiau33	ɬiau1	生～	2						
1373	ɬ	iau	33	鞘	ɬiau33	ɬiau1	刀～	2						
1374	ts	au	33	朝	tsau33	tsau1	～晨，三～	5						
1375	tsʰ	au	33	超	tsʰau33	tsʰau1	～过	2						
1376	tsʰ	au	213	朝	tsʰau213	tsʰau2	～代	2						
1377	tsʰ	au	213	潮	tsʰau213	tsʰau2	～湿，涨～	5						
1378	tsʰ	au	31	趙	tsʰau31	tsʰau3	姓	1						
1379	tsʰ	au	31	兆	tsʰau31	tsʰau3	预～；人名用字	7						
1380	tsʰ	au	31	召	tsʰau31	tsʰau3	号～，～集	5						
1381	ts	au	33	昭	tsau33	tsau1	王～君	3						
1382	ts	au	33	招	tsau33	tsau1	～生	2						
1383	ts	au	213	沼	tsau213	tsau2	～气	2						
1384	ts	au	451	照	tsau451	tsau5	～明，～顾	5						
1385	s	au	213	詔	sau213	sau2	～书；～安（地名）	9						
1386	s	au	33	燒	sau33	sau1	～水，发～	5						
1387	s	au	31	少	sau31	sau3	～数，多～	5						
1388	s	au	451	少	sau451	sau5	～年，～爷	5						
1389	s	au	213	韶	sau213	sau2	～关（地名）	6						
1390	s	au	213	紹	sau213	sau2	介～；～兴（地名）	9						
1391	s	au	451	邵	sau451	sau5	姓	1						
1392	ȵ	au	213	饒	ȵau213	ȵau2	～命，求～	5						
1393	j	əu	213	擾	jəu213	jəu2	打～，～乱	5						
1394	ȵ	au	213	繞	ȵiau213	ȵiau2	围～，～线	5						
1395	k	iau	33	驕	kiau33	kiau1	～傲	2						
1396	k	iau	33	嬌	kiau33	kiau1	～气，做～（撒娇）	9						
1397	kʰ	iau	213	矯	kʰiau213	kʰiau2	～正	2						
1398	kʰ	iau	213	喬	kʰiau213	kʰiau2	姓	1						
1399	kʰ	iau	213	僑	kʰiau213	kʰiau2	华～	2						
1400	kʰ	iau	213	橋	kʰiau213	kʰiau2	大～	2						
1401	kʰ	iau	213	蕎	kʰiau213	kʰiau2	～麦	2						
1402	kʰ	iau	31	轎	kʰiau31	kʰiau3	坐～，扛～	5						
1403	kʰ	iau	213	翘	kʰiau213	kʰiau2	银～片	3						
1404	kʰ	iau	451	翘	kʰiau451	kʰiau5	～起来	3						
1405	h	iau	33	囂	hiau33	hiau1	～张	2						
1406	j	au	33	夭	jau33	jau1	～折	2						
1407	j	au	33	妖	jau33	jau1	～怪	2						
1409	j	au	33	腰	jau33	jau1	猪～	2						
1410	j	au	33	要	jau33	jau1	～求	2						
1411	j	au	451	要	jau451	jau5	重～	2						
1412	j	au	213	搖	jau213	jau2	动～，～篮	5						
1413	j	au	213	謠	jau213	jau2	歌～，民～	5						
1414	j	au	213	遥	jau213	jau2	逍～	2						
1415	j	au	213	窯	jau213	jau2	～洞，烧～	5						
1416	j	au	213	姚	jau213	jau2	姓，～明	4						
1417	j	au	31	舀	jau31	jau3	～水	2						
1418	j	au	31	耀	jau31	jau3	～眼，荣～	5						
1419	j	au	31	鷂	jau31	jau3	纸～（风筝）；～婆（老鹰）	13						
1420	t	iau	33	刁	tiau33	tiau1	～钻，嘴～	5						
1421	t	iau	33	貂	tiau33	tiau1	～婵，～皮	5						
1422	t	iau	33	雕	tiau33	tiau1	木～，～刻	5						
1423	t	iau	33	鳥	tiau33	tiau1	花～市场[文]	7						
1424	t	iau	33	鳥	tiau33	tiau1	～笼[白]	5						
1425	ȵ	iau	33	鳥	ȵiau33	ȵiau1	骂人话，交合[白]	9						
1426	t	iau	451	釣	tiau451	tiau5	～鱼	2						
1427	t	iau	451	吊	tiau451	tiau5	上～，～车	5						
1428	tʰ	iau	33	挑	tʰiau33	tʰiau1	～剔，～担	5						
1429	tʰ	iau	451	跳	tʰiau451	tʰiau5	～高，起～	5						
1430	tʰ	iau	451	糶	tʰiau451	tʰiau5	～米（卖米）	6						
1431	tʰ	iau	213	條	tʰiau213	tʰiau2	～件，字～	5						
1432	tʰ	iau	213	調	tʰiau213	tʰiau2	～和，～整	5						
1433	tʰ	iau	451	跳	tʰiau451	tʰiau5	～上跌落（阳平）	8						
1434	tʰ	iau	31	掉	tʰiau31	tʰiau3	～头，～队	5						
1435	t	iau	451	調	tiau451	tiau5	音～	2						
1436	tʰ	iau	31	調	tʰiau31	tʰiau3	～动，～走	5						
1437	ȵ	au	31	尿	ȵau31	ȵau3	屙～	2						
1438	ɬ	iau	213	聊	ɬiau213	ɬiau2	无～，～天	5						
1439	ɬ	iau	213	遼	ɬiau213	ɬiau2	～宁，～国	5						
1440	ɬ	iau	213	撩	ɬiau213	ɬiau2	～起来	3						
1441	l	iau	213	撩	liau213	liau2	～人	2						
1442	l	iau	213	寥	liau213	liau2	～～无几	4						
1443	l	iau	31	了	liau31	liau3	～结；明～，～解	8						
1444	l	iau	213	瞭	liau213	liau2	～望台	3						
1445	l	iau	31	料	liau31	liau3	肥～，材～	5						
1446	ɬ	iau	33	蕭	ɬiau33	ɬiau1	姓；～山（地名）	8						
1447	ɬ	iau	33	簫	ɬiau33	ɬiau1	吹～	2						
1448	ȵ	au	213	澆	ȵau213	ȵau2	～水	2						
1449	k	iau	31	繳	kiau31	kiau3	～枪，～费	5						
1450	ȵ	au	213	僥	ȵau213	ȵau2	～幸	2						
1451	k	iau	451	叫	kiau451	kiau5	大～；小孩哭	6						
1452	kʰ	iau	451	竅	kʰiau451	kʰiau5	～门	2						
1453	ȵ	au	213	堯	ȵau213	ȵau2	～舜禹	3						
1454	h	iau	31	曉	hiau31	hiau3	春～，～得	5						
1455	m	ɔ	33	么	mɔ33	mɔ1	～二三	3						
1456	m	ɔ	33	吆	mɔ33	mɔ1	～喝	2						
1457	m	iau	31	杳	miau31	miau3	～无音讯	4						
1458	pʰ	au	213	剖	pʰau213	pʰau2	解～	2						
1459	m	ɐi	33	某	mɐi33	mɐi1	～人	2						
1460	m	ɐi	33	畝	mɐi33	mɐi1	一～田	3						
1461	m	ɐi	31	牡	mɐi31	mɐi3	～丹	2						
1462	m	u	33	母	mu33	mu1	父～	2						
1463	m	u	33	拇	mu33	mu1	～指	2						
1464	v	u	31	戊	vu31	vu3	～戌变法	4						
1465	m	ɐi	31	茂	mɐi31	mɐi3	～盛；～名（地名）	9						
1466	m	ɐi	31	貿	mɐi31	mɐi3	外～，～易	5						
1467	t	ɐi	33	兜	tɐi33	tɐi1	～风	2						
1468	t	ɐi	31	斗	tɐi31	tɐi3	十升为一斗	5						
1469	t	ɐi	31	抖	tɐi31	tɐi3	发～	2						
1470	t	ɐi	31	陡	tɐi31	tɐi3	斜度大，～峭	6						
1471	t	ɐi	451	鬥	tɐi451	tɐi5	～争，批～	5						
1472	tʰ	ɐi	33	偷	tʰɐi33	tʰɐi1	小～	2						
1473	tʰ	ɐi	31	敨	tʰɐi31	tʰɐi3	～气（呼吸）	6						
1474	tʰ	ɐi	451	透	tʰɐi451	tʰɐi5	～明	2						
1475	tʰ	ɐi	213	頭	tʰɐi213	tʰɐi2	开～	2						
1476	tʰ	ɐi	213	投	tʰɐi213	tʰɐi2	～降	2						
1477	tʰ	ɐi	31	豆	tʰɐi31	tʰɐi3	黄～	2						
1478	tʰ	ɐi	31	逗	tʰɐi31	tʰɐi3	～留，～号	5						
1479	tʰ	ɐi	31	痘	tʰɐi31	tʰɐi3	水～	2						
1480	l	ɐi	213	樓	lɐi213	lɐi2	～下	2						
1481	l	ui	33	簍	lui33	lui1	竹～，字纸～	6						
1482	l	ɐi	213	摟	lɐi213	lɐi2	搂抱	2						
1483	l	ɐi	31	漏	lɐi31	lɐi3	～水，～斗	5						
1484	p	ian	31	□	pian31	pian3	简陋	2						
1485	ts	ɐi	31	走	tsɐi31	tsɐi3	行走	2						
1486	ts	ɐi	31	奏	tsɐi31	tsɐi3	节～	2						
1487	ts	ɐi	31	湊	tsɐi31	tsɐi3	～数，～热闹	6						
1488	tsʰ	i	451	嗽	tsʰi451	tsʰi5	咳～	2						
1489	ȵ	ɐi	33	勾	ȵɐi33	ȵɐi1	～心斗角，～引	7						
1490	k	ɐi	33	鉤	kɐi33	kɐi1	鱼～	2						
1491	k	ɐi	33	溝	kɐi33	kɐi1	～通	2						
1492	k	ɐi	31	狗	kɐi31	kɐi3		0						
1493	k	ɐi	31	苟	kɐi31	kɐi3	～且偷生	4						
1494	k	ɐi	451	夠	kɐi451	kɐi5	足～	2						
1495	kʰ	i	213	垢	kʰi213	kʰi2	水～	2						
1496	kʰ	ɐi	451	構	kʰɐi451	kʰɐi5	结～，～造	5						
1497	kʰ	ɐi	451	購	kʰɐi451	kʰɐi5	采～，收～	5						
1498	k	ɐi	33	勾	kɐi33	kɐi1	～当	2						
1499	kʰ	i	33	摳	kʰi33	kʰi1	挖	1						
1500	h	ɐi	31	口	hɐi31	hɐi3	～头，开～	5						
1501	h	ɐi	31	口	hɐi31	hɐi3	一～饭	3						
1502	kʰ	ɐi	451	叩	kʰɐi451	kʰɐi5	～头	2						
1503	kʰ	ɐi	451	扣	kʰɐi451	kʰɐi5	～钱，～压	5						
1504	kʰ	ɐi	451	寇	kʰɐi451	kʰɐi5	姓，～准；倭～	7						
1505	ȵ	ɐi	31	藕	ȵɐi31	ȵɐi3	～断丝连，莲～	7						
1506	ȵ	ɐi	31	偶	ȵɐi31	ȵɐi3	配～，～然	5						
1507	h	ɐi	213	侯	hɐi213	hɐi2	姓；诸侯	4						
1508	h	ɐi	213	喉	hɐi213	hɐi2	～咙	2						
1509	h	ɐi	213	猴	hɐi213	hɐi2	猴子	2						
1510	h	ɐi	31	後	hɐi31	hɐi3	～生，～来[文]	8						
1511	h	ɐi	31	後	hɐi31	hɐi3	～日[白]	5						
1512	h	ɐi	31	后	hɐi31	hɐi3	皇～	2						
1513				厚	hɛi451	hɛi451	忠～	2						
1514	h	ɐi	31	候	hɐi31	hɐi3	～车室，等～	6						
1515		ɐi	33	歐	ɐi33	ʔɐi1	～洲；姓	4						
1516	kʰ	i	33	区	kʰi33	kʰi1	姓	1						
1517	t	ɐi	33	甌	tɐi33	tɐi1	瓦器；建～（地名）	9						
1518		ɐi	31	嘔	ɐi31	ʔɐi3	～吐	2						
1519		ɐi	33	毆	ɐi33	ʔɐi1	～打	2						
1520		ɐi	451	漚	ɐi451	ʔɐi5	久浸水中，～坏，～肥	10						
1521		ɐi	451	慪	ɐi451	ʔɐi5	～气	2						
1522	f	ɐi	31	否	fɐi31	fɐi3	是～，～定	5						
1523	f	u	451	富	fu451	fu5	丰～，～贵	5						
1524	f	u	451	副	fu451	fu5	正～	2						
1525	f	ɐi	213	浮	fɐi213	fɐi2	轻～，～力；云～（地名）	12						
1526	pʰ	ɔ	213	浮	pʰɔ213	pʰɔ2	～起来[白]	6						
1527	f	u	451	負	fu451	fu5	～责，～担	5						
1528	f	u	31	婦	fu31	fu3	～女[文]	5						
1529	f	u	31	婦	fu31	fu3	新～（儿媳）[白]	9						
1531	f	ok	31	復	fʊk31	fʊk7	反～	2						
1532	m	ɐi	213	謀	mɐi213	mɐi2	计～，～财害命	7						
1533	m	au	213	矛	mau213	mau2	～盾	2						
1534	n	ɐi	31	紐	nɐi31	nɐi3	纽扣；～约（地名）	9						
1535	n	əu	31	扭	nəu31	nəu3	～面帕，～动	6						
1536	l	əu	213	流	ləu213	ləu2	河～[文]	5						
1537	l	əu	451	流	ləu451	ləu5	～汗[白]	5						
1538	l	əu	213	劉	ləu213	ləu2	姓	1						
1539	l	əu	213	留	ləu213	ləu2	～级，停～	5						
1540	l	əu	213	榴	ləu213	ləu2	石～，～莲	5						
1541	l	əu	213	硫	ləu213	ləu2	～磺	2						
1542	l	əu	213	琉	ləu213	ləu2	～璃	2						
1543	l	əu	451	柳	ləu451	ləu5	～树	2						
1544	l	iu	213	溜	liu213	liu2	～走	2						
1545	l	əu	451	溜	ləu451	ləu5	～滑梯	3						
1546	l	əu	213	餾	ləu213	ləu2	蒸～水，～粄	6						
1548	tsʰ	əu	33	揫	tsʰəu33	tsʰəu1	揪头发	3						
1549	ts	əu	31	酒	tsəu31	tsəu3	～精	2						
1550	tsʰ	əu	33	秋	tsʰəu33	tsʰəu1	～天；～千	5						
1551	tsʰ	əu	31	就	tsʰəu31	tsʰəu3	成～，～去	5						
1552	ɬ	əu	33	修	ɬəu33	ɬəu1	装～，～正	5						
1553	ɬ	əu	33	羞	ɬəu33	ɬəu1	～愧	2						
1554	ɬ	əu	451	秀	ɬəu451	ɬəu5	清～，～才	5						
1555	ɬ	əu	451	繡	ɬəu451	ɬəu5	～花	2						
1556	ɬ	ok	31	宿	ɬʊk31	ɬʊk7	星～	2						
1557	ɬ	əu	451	銹	ɬəu451	ɬəu5	铁～	2						
1558	ɬ	au	213	囚	ɬau213	ɬau2	～犯	2						
1560	tsʰ	əu	31	袖	tsʰəu31	tsʰəu3	领～，衫～（衣袖）	9						
1561	tsʰ	əu	451	肘	tsʰəu451	tsʰəu5	手～	2						
1562	ts	əu	451	晝	tsəu451	tsəu5	上～，～夜	5						
1563	tsʰ	əu	33	抽	tsʰəu33	tsʰəu1	～出	2						
1564	tsʰ	əu	31	丑	tsʰəu31	tsʰəu3	地支，子丑寅卯	7						
1565	tsʰ	əu	213	綢	tsʰəu213	tsʰəu2	～缎，丝～	5						
1566	tsʰ	əu	213	稠	tsʰəu213	tsʰəu2	～密	2						
1567	tsʰ	əu	213	籌	tsʰəu213	tsʰəu2	～码，～备	5						
1568	tsʰ	əu	451	紂	tsʰəu451	tsʰəu5	商～王	3						
1569	tsʰ	əu	31	宙	tsʰəu31	tsʰəu3	宇～	2						
1570	ts	ɐi	33	鄒	tsɐi33	tsɐi1	姓，～家华	5						
1571	ȵ	əu	451	皺	ȵəu451	ȵəu5	～纹	2						
1573	ɬ	ɐi	213	愁	ɬɐi213	ɬɐi2	～眉苦脸	4						
1574	ts	ɐi	451	驟	tsɐi451	tsɐi5	步～	2						
1575	ɬ	ɐi	33	搜	ɬɐi33	ɬɐi1	～查	2						
1576	ɬ	ɐi	33	餿	ɬɐi33	ɬɐi1	饭馊了，臭～	6						
1577	ɬ	ɐi	33	蒐	ɬɐi33	ɬɐi1	～集	2						
1578	ɬ	ɐi	451	瘦	ɬɐi451	ɬɐi5	肥瘦	2						
1579	ts	əu	33	周	tsəu33	tsəu1	姓；～围，～年	7						
1580	ts	əu	33	舟	tsəu33	tsəu1	～山	2						
1581	ts	əu	33	州	tsəu33	tsəu1	广～	2						
1582	ts	əu	33	洲	tsəu33	tsəu1	亚～	2						
1583	ts	əu	33	帚	tsəu33	tsəu1	扫～	2						
1584	ts	əu	451	咒	tsəu451	tsəu5	～人	2						
1585	tsʰ	əu	31	醜	tsʰəu31	tsʰəu3	出～[文]	5						
1586	tsʰ	əu	31	醜	tsʰəu31	tsʰəu3	长得丑[白]	6						
1587	tsʰ	əu	451	臭	tsʰəu451	tsʰəu5	～味	2						
1588	s	əu	33	收	səu33	səu1	丰～，～集	5						
1589	s	əu	31	手	səu31	səu3	～脚，～段	5						
1590	s	əu	31	首	səu31	səu3	～先	2						
1591	s	əu	31	守	səu31	səu3	看～所，保～	6						
1592	tsʰ	əu	451	獸	tsʰəu451	tsʰəu5	野～	2						
1593	tsʰ	əu	213	仇	tsʰəu213	tsʰəu2	～人，报～	5						
1594	tsʰ	əu	213	酬	tsʰəu213	tsʰəu2	应～，～谢	5						
1595	s	əu	31	受	səu31	səu3	接～	2						
1596	s	əu	31	壽	səu31	səu3	长～	2						
1597	s	əu	31	授	səu31	səu3	教～	2						
1598	tsʰ	əu	213	售	tsʰəu213	tsʰəu2	～货，出～	5						
1599	j	əu	31	柔	jəu31	jəu3	温～，～和	5						
1600	j	əu	31	揉	jəu31	jəu3	～烂	2						
1601	k	ɐi	33	鳩	kɐi33	kɐi1	斑～	2						
1602	k	ɐi	33	鬮	kɐi33	kɐi1	拈～（抓阄）	6						
1603	k	ɐi	31	糾	kɐi31	kɐi3	～缠	2						
1604	k	iu	31	九	kiu31	kiu3	数字，～龙	5						
1605	k	iu	31	久	kiu31	kiu3	长～	2						
1606	k	iu	31	韭	kiu31	kiu3	～菜	2						
1607	k	iu	451	灸	kiu451	kiu5	针～	2						
1608	k	iu	451	救	kiu451	kiu5	～命	2						
1609	k	iu	451	究	kiu451	kiu5	～竟，研～	5						
1610	kʰ	iu	33	丘	kʰiu33	kʰiu1	一～田	3						
1611	kʰ	iu	33	丘	kʰiu33	kʰiu1	姓	1						
1612	kʰ	iu	213	求	kʰiu213	kʰiu2	要～	2						
1613	kʰ	iu	213	球	kʰiu213	kʰiu2	足～	2						
1614	tsʰ	əu	213	仇	tsʰəu213	tsʰəu2	姓	1						
1615	kʰ	iu	33	臼	kʰiu33	kʰiu1	石～，脱～	5						
1616	kʰ	iu	33	舅	kʰiu33	kʰiu1	～公	2						
1617	kʰ	iu	31	舊	kʰiu31	kʰiu3	新～	2						
1618	k	iu	451	柩	kiu451	kiu5	灵～	2						
1619	ȵ	ɐi	213	牛	ȵɐi213	ȵɐi2	～牯	2						
1620	h	iu	33	休	hiu33	hiu1	～息，退～	5						
1621	h	iu	451	朽	hiu451	hiu5	腐～，永垂不～	7						
1622	j	on	451	□	jʊŋ451	jʊŋ5	聞味道，嗅	5						
1623	j	ɐu	213	憂	jɐu213	jɐu2	～虑，担～	5						
1624	j	ɐu	213	優	jɐu213	jɐu2	～秀	2						
1625	j	ɐu	213	尤	jɐu213	jɐu2	～其	2						
1626	j	ɐu	213	郵	jɐu213	jɐu2	～票，～电局	6						
1627	j	ɐu	33	有	jɐu33	jɐu1	～钱	2						
1628	j	ɐu	451	友	jɐu451	jɐu5	朋～，～谊	5						
1629	j	ɐu	31	又	jɐu31	jɐu3	～来	2						
1630	j	ɐu	31	右	jɐu31	jɐu3	左～	2						
1631	j	ɐu	451	祐	jɐu451	jɐu5	保～	2						
1632	j	ɐu	213	由	jɐu213	jɐu2	～于，理～	5						
1633	j	ɐu	213	油	jɐu213	jɐu2	麻～	2						
1634	j	ɐu	213	遊	jɐu213	jɐu2	～泳，旅～	5						
1635	j	ɐu	213	猶	jɐu213	jɐu2	～豫	2						
1636	j	ɐu	213	悠	jɐu213	jɐu2	～闲，历史～久	7						
1637	j	ɐu	33	酉	jɐu33	jɐu1	地支，申酉戌亥	7						
1638	j	ɐu	451	誘	jɐu451	jɐu5	～惑，引～	5						
1639	j	ɐu	451	柚	jɐu451	jɐu5	沙田～	3						
1640	tsʰ	ɐu	33	釉	tsʰɐu33	tsʰɐu1	上～，～彩	5						
1641	p	iau	33	彪	piau33	piau1	林～	2						
1642	m	ɐi	31	謬	mɐi31	mɐi3	～论，荒～	5						
1643	t	iu	33	丢	tiu33	tiu1	～失	2						
1644	k	ia	31	□	kia31	kia3	纠正	2						
1645	j	ɐu	213	幽	jɐu213	jɐu2	～默	2						
1646	j	ɐu	451	幼	jɐu451	jɐu5	细小，～稚	5						
1647	t	an	33	耽	tan33	tan1	～误	2						
1648	t	æp	31	答	tæp31	tæp7	回～	2						
1649	t	æp	31	搭	tæp31	tæp7	～车；衣服搭在肩上	9						
1650	tʰ	ɐm	33	貪	tʰɐm33	tʰɐm1	～心	2						
1651	tʰ	ɐm	451	探	tʰɐm451	tʰɐm5	试～	2						
1652	tʰ	æk	55	踏	tʰæk5	tʰæk8a	脚～	2						
1653	tʰ	ɐm	213	潭	tʰɐm213	tʰɐm2	深～	2						
1654	tʰ	ɐm	31	譚	tʰɐm31	tʰɐm3	姓，～嗣同	5						
1655	t	ɔ	33	沓	tɔ33	tɔ1	一～纸	3						
1656	n	am	213	南	nam213	nam2	东南西北	4						
1657	n	am	213	男	nam213	nam2	男女	2						
1658	n	æk	55	納	næk5	næk8a	归～	2						
1659	l	ai	33	拉	lai33	lai1	拖～	2						
1660	ts	an	33	簪	tsan33	tsan1	绾住发髻的条状物	8						
1661	tsʰ	ɐn	33	參	tsʰɐn33	tsʰɐn1	～军，～加	5						
1662	tsʰ	ɐn	31	慘	tsʰɐn31	tsʰɐn3	悲～	2						
1663	tsʰ	ɐn	213	蠶	tsʰɐn213	tsʰɐn2	～丝	2						
1664	tsʰ	æk	55	雜	tsʰæk5	tsʰæk8a	复～	2						
1665	k	am	31	感	kam31	kam3	～谢，～动	5						
1666	k	iɛp	31	蛤	kiɛp31	kiɛp7	花～；～蚧	5						
1667	k	æp	31	鴿	kæp31	kæp7	白～	2						
1668	kʰ	ɐm	33	堪	kʰɐm33	kʰɐm1	难～，不～	5						
1669	kʰ	ɐm	33	龕	kʰɐm33	kʰɐm1	神～	2						
1670	kʰ	ɐn	451	坎	kʰɐm451	kʰɐm5	～坷	2						
1671	kʰ	ɐm	451	砍	kʰɐm451	kʰɐm5	～伤	2						
1672	kʰ	ɐm	451	勘	kʰɐm451	kʰɐm5	～误，～探	5						
1673	h	ɐm	31	含	hɐm31	hɐm3	包～[文]	5						
1674	h	am	213	含	ham213	ham2	～糖[白]	5						
1675	h	ɐm	213	函	hɐm213	hɐm2	～授，信～	5						
1676	h	ɐm	31	撼	hɐm31	hɐm3	震～	2						
1677	h	ɐm	31	憾	hɐm31	hɐm3	遗～	2						
1678	h	æp	55	合	hæp5	hæp8a	～作，～适[文]	8						
1679	k	æp	31	合	kæp31	kæp7	～本，～伙[白]	8						
1680	h	æp	31	盒	hæp31	hæp7	铁～	2						
1681	ʔ	ɐm	33	庵	ʔɐm33	ʔɐm1	尼姑～	3						
1682	ʔ	a	33	揞	ʔa33	ʔa1	手覆，揞住	5						
1683	ɬ	ɐn	31	□	ɬɐn31	ɬɐn3	把粉末撒在表面	7						
1684		am	451	暗	am451	ʔam5	不亮	2						
1685	t	am	33	擔	tam33	tam1	～任[动]	5						
1686	t	am	451	擔	tam451	tam5	～竿[名]	5						
1687	t	am	31	膽	tam31	tam3	大～	2						
1688	t	am	33	擔	tam33	tam1	挑～[名]；一～水[量]	12						
1689	t	an	33	坍	tan33	tan1	～塌	2						
1690	tʰ	an	31	毯	tʰan31	tʰan3	毛～	2						
1691	tʰ	æk	31	塔	tʰæk31	tʰæk7	宝～	2						
1692	tʰ	æk	31	塌	tʰæk31	tʰæk7	倒～	2						
1693	tʰ	em	31	談	tʰem31	tʰem3	会～，～论	5						
1694	tʰ	em	31	痰	tʰem31	tʰem3	吐～	2						
1695	tʰ	em	451	淡	tʰem451	tʰem5	～水（地名）	6						
1696	tʰ	em	33	淡	tʰem33	tʰem1	咸～；浓～	5						
1697	l	am	213	藍	lam213	lam2	～色；姓	4						
1698	l	am	213	籃	lam213	lam2	菜～	2						
1699	l	am	451	覽	lam451	lam5	展～，阅～室	6						
1700	l	am	451	攬	lam451	lam5	包～[文]	5						
1701	l	am	31	攬	lam31	lam3	抱[白]	4						
1702	l	am	31	欖	lam31	lam3	橄～，乌～	5						
1703	l	am	451	濫	lam451	lam5	泛～	2						
1704	l	am	31	纜	lam31	lam3	～车	2						
1705	l	æk	55	臘	læk5	læk8a	～肉，～肠	5						
1706	l	æk	55	蠟	læk5	læk8a	～烛	2						
1707	tsʰ	ian	213	慚	tsʰian213	tsʰian2	～愧	2						
1708	tsʰ	ian	31	暫	tsʰian31	tsʰian3	～时	2						
1709	ɬ	am	33	三	ɬam33	ɬam1	～国	2						
1710	k	ɐm	33	甘	kɐm33	kɐm1	甜；～心	4						
1711	k	ɐm	33	柑	kɐm33	kɐm1	柑	1						
1712	k	æn	31	敢	kan31	kan3	勇～	2						
1713	k	an	31	橄	kan31	kan3	～榄	2						
1714	ŋ	ɐp	55	磕	ŋɐp5	ŋɐp8a	～头	2						
1715	k	ɐn	33	蚶	kɐn33	kɐn1	软体动物，血～	7						
1716	ŋ	ɔn	451	憨	ŋɔŋ451	ŋɔŋ5	～厚	2						
1717	h	am	451	喊	ham451	ham5	叫[文]	4						
1718	h	am	451	喊	ham451	ham5	叫[白]	4						
1719	tsʰ	em	33	站	tsʰem33	tsʰem1	站立	2						
1720	tsʰ	an	31	賺	tsʰan31	tsʰan3	～钱	2						
1721	tsʰ	em	31	站	tsʰem31	tsʰem3	车～	2						
1722	tsʰ	am	31	斬	tsʰam31	tsʰam3	白～鸡	3						
1723	tsʰ	iu	33	蘸	tsʰiu33	tsʰiu1	～豉油	3						
1724	tsʰ	æk	31	插	tsʰæk31	tsʰæk7	～花	2						
1725	tsʰ	æk	55	閘	tsʰæk5	tsʰæk8a	铁～，跳～	5						
1726	ts	a	451	煠	tsa451	tsa5	～番薯（水煮地瓜）	9						
1727	tsʰ	em	451	杉	tsʰem451	tsʰem5	～树	2						
1728	k	em	451	尷	kem451	kem5	～尬	2						
1729	k	an	31	減	kan31	kan3	加～	2						
1730	k	an	31	鹻	kan31	kan3	酸～，～性	5						
1731	k	an	31	鹻	kan31	kan3	纯～	2						
1732	kʰ	iɛt	55	夾	kʰiɛt5	kʰiɛt8a	夹子；～心饼干	7						
1733	kʰ	iɛt	55	裌	kʰiɛt5	kʰiɛt8a	～袄，～衣	5						
1734	h	iɛp	31	恰	hiɛp31	hiɛp7	～切，～当	5						
1735	h	ɐm	213	咸	hɐm213	hɐm2	～丰皇帝	4						
1736	h	ɐm	213	鹹	hɐm213	hɐm2	～淡	2						
1737	h	ɐm	31	陷	hɐm31	hɐm3	～害，～井	5						
1738	n	ian	31	掐	nian31	nian3	～颈（掐脖子）	7						
1739	h	em	31	餡	hem31	hem3	～饼	2						
1740	kʰ	iɛt	55	狹	kʰiɛt5	kʰiɛt8a	～窄[文]	5						
1741	kʰ	iɛt	55	狹	kʰiɛt5	kʰiɛt8a	空间小[白]	6						
1742	h	iɛp	55	峽	hiɛp5	hiɛp8a	三～（地名）	6						
1743	h	ɐp	55	洽	hɐp5	hɐp8a	～谈会，融～	6						
1744	tsʰ	ɐn	33	攙	tsʰɐn33	tsʰɐn1	～扶，～腰	5						
1745	ɬ	am	33	衫	ɬam33	ɬam1	衬～，～裤（衣服）	9						
1746	k	ɐm	33	監	kɐm33	kɐm1	～狱	2						
1747	k	em	451	鑑	kem451	kem5	～定	2						
1748	k	em	451	監	kem451	kem5	太～	2						
1749	k	æp	31	甲	kæp31	kæp7	天干，甲乙丙丁	7						
1750	k	æk	31	胛	kæk31	kæk7	肩～	2						
1751	ŋ	ɐm	213	巖	ŋɐm213	ŋɐm2	～石，石灰～	6						
1752	h	ɐm	213	銜	hɐm213	hɐm2	军～；叼在嘴里	7						
1753	l	am	31	艦	lam31	lam3	军～	2						
1754	tsʰ	æk	33	匣	tsʰæk3	tsʰæk8b	匣子	2						
1755	ʔ	æk	31	鴨	ʔæk31	ʔæk7	鸭子	2						
1756	k	æk	31	押	kæk31	kæk7	抵～，～送	5						
1757	ʔ	æk	31	壓	ʔæk31	ʔæk7	～力	2						
1758	p	ian	31	貶	pian31	pian3	～值	2						
1759	n	ian	213	黏	nian213	nian2	～合剂，～起来	7						
1760	ɬ	iɛt	55	聶	ɬiɛt5	ɬiɛt8a	姓，～耳	4						
1761	l	iam	213	廉	liam213	liam2	清～，～洁	5						
1762	l	iam	213	鐮	liam213	liam2	镰刀，禾～	5						
1763	l	iam	213	簾	liam213	liam2	窗～	2						
1764	l	iam	33	斂	liam33	liam1	收～	2						
