#漢字	音標	解釋
轍	tsʰiɛt8a	南辕北~;苏~(人名)
轍	ʦʰiɛt8a	南辕北～；苏～（人名）
轎	kʰiau3	坐~，扛~;坐～，扛～
轟	kʰɐn1a	~炸;～炸
辛	ɬɐn1a	~苦;～苦
辣	læk8a	~椒;～椒
辦	pʰan3	~事;～事
辨	pʰian3	分~，~别;分～，～别
辭	tsʰi2	~职，告~
辭	ʦʰi2	～职，告～
辯	pʰian3	~论;～论
辰	sɐn2	时~;时～
辱	jok8a	污~;污～
農	noŋ1b	~村;～村
迂	jy1a	~回，~腐;～回，～腐
迅	ɬɐn5	~速;～速
迎	ŋɐn2	~接，欢~;～接，欢～
近	kʰun1a	最~，~来[文];远近[白];最～，～来[文]
迫	pɐt8a	压~，~害[训];压～，～害[训]
述	suk8a	叙~;叙～
迷	mi2	入~，~路;入～，～路
追	tsui1a	~求[文];追赶，赶走[白]
追	ʦui1a	～求[文];追赶，赶走[白]
退	tʰui5	后~，~步[文];向后退[白];后～，～步[文]
送	ɬoŋ5	~人;～人
逃	tʰɔ2	~走;～走
逆	ŋiɐt8a	~风;～风
透	tʰɐi5	~明;～明
逐	tsʰok8a	~渐，驱~
逐	ʦʰok8a	～渐，驱～
途	tʰu2	前~;前～
逗	tʰɐi3	~留，~号;水~;～留，～号;水～
通	tʰoŋ1a	~过，~风，打~;～过，～风，打～
逝	sɛ3	~世;～世
逞	tsʰɐn2	~能，得~
逞	ʦʰɐn2	～能，得～
速	tʰok7	~度;～度
造	tsɔ5	创~
造	ʦɔ5	创～
逢	foŋ2	相~，~年过节[文];~到(遇到)[白];相～，～年过节[文];～到（遇到）[白]
連	lian2	~长;大~(地名);～长；大～（地名）
逩	pɐn1a	投~;投～
逮	tʰi3	~捕;～捕
進	tsʰɐn5	~步，前~
進	ʦʰɐn5	～步，前～
逵	kʰuɐi2	人名用字，李~;人名用字，李～
逸	jɐt7	劳~结合;劳～结合
逾	jy2	超过，~期;超过，～期
遁	tʰun3	逃~;逃～
遂	ɬui3	杀人未~;杀人未～
遇	jy3	遭~，相~，~到;遭～，相～，～到
遊	jiu2	~泳，旅~;～泳，旅～
運	vɐn3	~气，好~;～气，好～
遍	pʰian5	三~，~地，普~;三～，～地，普～
過	kɔ5	~去，~头;～去，～头
道	tʰɔ3	~理;～理
達	tʰæk8b	发~，~到;发～，～到
違	vɐi2	~反;～反
遙	ȵiau2	逍~;逍～
遜	ɬian5	~色，谦~;～色，谦～
遞	tʰi3	传~，邮~员;传～，邮～员
遠	jan3	永~;永～
遣	hian3	派~;派～
適	ɬiɐt7	~应，合~;～应，合～
遭	tsɔ1a	~遇，~殃
遭	ʦɔ1a	～遇，～殃
遮	tsa1a	遮挡[动];伞[名]
遮	ʦa1a	遮挡[动]；伞[名]
遲	tsʰi2	~到，推~
遲	ʦʰi2	～到，推～
遵	tsun1a	~守
遵	ʦun1a	～守
遷	tsʰian1a	升~，~怒
遷	ʦʰian1a	升～，～怒
選	ɬian3	~择，挑~;～择，挑～
遺	vɐi2	~失，~憾;～失，～憾
遼	liau2	~宁，~国;～宁，～国
避	pʰi3	逃~;逃～
邀	jiau1a	~请;～请
邁	man3	豪~，~步;豪～，～步
還	van2	~原[文];~钱[白];~有[白];～原[文];～钱[白];～有[白]
邊	pian1a	~疆，旁~;～疆，旁～
那	nai3	~里;姓;～里；姓
邦	pɔŋ1a	~国;刘~(人名);～国；刘～（人名）
邪	tsʰia1a	~气，~门歪道
邪	ʦʰia1a	～气，～门歪道
邵	tsʰau3	姓
邵	ʦʰau3	姓
郁	jiok7	抑~;~金香;姓;抑～；～金香；姓
郊	kau1a	~区;～区
郞	lɔŋ2	新~;姓，~平;新～；姓，～平
郡	fɐn3	~主;～主
部	pʰu3	~队，干~;～队，干～
郭	kɔk8a	姓，~靖;姓，～靖
郵	jiu2	~票，~电局;～票，～电局
都	tu1a	首~，~市;都是;首～，～市
鄂	ŋɔk8a	湖北简称
鄒	tsau1a	姓，~家华
鄒	ʦau1a	姓，～家华
鄕	sɔŋ1a	家~;家～
鄙	pi1a	卑~，~视[文];差劲[白];卑～，～视[文]
鄧	tʰɐn3	姓，~小平;姓，～小平
鄭	tsʰian3	~重;姓
鄭	ʦʰian3	～重；姓
鄰	lɐn2	~居;～居
酉	jiu1a	地支，申酉戌亥
酌	tsʰœk8a	斟~，~情
酌	ʦʰœk8a	斟～，～情
配	pʰei5	分~，搭~;分～，搭～
酒	tsiu3	~精
酒	ʦiu3	～精
酥	ɬu1b	脆，杏仁~;脆，杏仁～
酬	tsʰiu2	应~，~谢
酬	ʦʰiu2	应～，～谢
酵	hau1a	发~，~母片;发～，～母片
酷	hu5	残~;残～
酸	ɬuɔn1a	~甜;～甜
醃	jæp8a	腌制
醇	sɐn2	酒味~;酒味～
醉	tsui5	~酒
醉	ʦui5	～酒
醋	tsʰu5	陈~
醋	ʦʰu5	陈～
醒	ɬian3	清~，~过来;清～，～过来
醜	tsʰiu3	出~[文];长得丑[白]
醜	ʦʰiu3	出～[文];长得丑[白]
醫	ʔi1a	~生;～生
醬	tsiœŋ3	沙茶~，辣椒~
醬	ʦiœŋ3	沙茶～，辣椒～
醮	tsiau1a	打~(做法事)，再醮(嫁人)
醮	ʦiau1a	打～（做法事），再醮（嫁人）
釀	ȵiœŋ2	~豆腐[训];～豆腐[训]
釁	jɐn2	挑~;挑～
釅	ȵam2	~茶;～茶
釉	jiu2	上~，~彩;上～，～彩
釋	ɬiɐt8a	解~;解～
里	li1a	公~;公～
重	tsʰoŋ1a	~量[文];轻~[白]
重	tsʰoŋ2	~复
重	ʦʰoŋ1a	～量[文];轻～[白]
重	ʦʰoŋ2	～复
野	ja1a	~人;～人
量	liœŋ2	衡~，~尺寸;衡～，～尺寸
量	liœŋ5	数~;数～
釐	li2	~米;～米
金	kɐm1a	~银;～银
釘	tɐn1a	铁~[名];~铁钉[动];铁～[名];～铁钉[动]
釜	fu3	破~沉舟;破～沉舟
針	tsɐm1a	~线，~对
針	ʦɐm1a	～线，～对
釣	tiau3	~鱼;～鱼
釵	tsʰa1b	宝~
釵	ʦʰa1b	宝～
鈍	tʰun3	迟~，~角;迟～，～角
鈔	tsʰau1a	~票
鈔	ʦʰau1a	～票
鈞	kuɐn1a	千~一发;千～一发
鈴	liɐn2	~声，风~;～声，风～
鉗	kʰiam2	~工，火~;～工，火～
鉛	jan2	~笔，~球;～笔，～球
鉢	pæk8a	花~(花盆)，衣~;花～（花盆），衣～
鉤	tiau5	鱼~;鱼～
鉸	kau5	~剪;～剪
銀	ŋɐn2	金~，~行;金～，～行
銅	tʰoŋ3	金银~铁;金银～铁
銘	mian2	~文，~刻;～文，～刻
銜	hɐm2	军~;叼在嘴里;军～；叼在嘴里
銲	hɔn3	电~，~接;电～，～接
銳	jui3	尖~，~角;尖～，～角
銷	ɬiau1a	供~社，~售;供～社，～售
銹	liu5	铁~;铁～
銼	tsʰɔ5	~刀
銼	ʦʰɔ5	～刀
鋒	foŋ1a	~利;雷~(人名);～利；雷～（人名）
鋤	tsʰɔ3	~草，~禾日当午
鋤	ʦʰɔ3	～草，～禾日当午
鋪	pʰu1a	~路，床~;～路，床～
鋪	pʰu5	店~，当~;店～，当～
鋸	ky5	电~;电～
鋼	kɔn5	炼~，~笔;炼～，～笔
錄	lok8a	记~，~取;记～，～取
錐	tsui1a	圆~
錐	ʦui1a	圆～
錘	tsʰui2	铁~[名];[动]
錘	ʦʰui2	铁～[名]；[动]
錢	tsʰian2	~财
錢	ʦʰian2	～财
錦	kɐm3	~绣，~旗;～绣，～旗
錨	miau2	抛~;抛～
錫	ɬɐt7	~纸;无~(地名);～纸；无～（地名）
錮	ku5	禁~;禁～
錯	tsʰɔ5	~误
錯	tʰɔ5	~开，~杂;～开，～杂
錯	ʦʰɔ5	～误
錶	piau1a	手~;手～
鍊	lian3	~丹，锻~;～丹，锻～
鍍	tʰu3	电~;电～
鍘	tsʰɔ2	~刀
鍘	ʦʰɔ2	～刀
鍛	tuɔn3	~炼;～炼
鍵	kian5	关~，~盘;关～，～盘
鎔	jioŋ2	朱~基(人名);朱～基（人名）
鎖	ɬɔ3	~匙;～匙
鎭	tsɐn5	~长，~压
鎭	ʦɐn5	～长，～压
鏈	lian3	项~，~条
鏟	tsʰæk8a	~草
鏟	ʦʰæk8a	～草
鏡	kian5	镜子
鐘	tsoŋ1a	两点~，闹~
鐘	ʦoŋ1a	两点～，闹～
鐧	kan3	杀手~;杀手～
鐮	liam2	镰刀，禾~;镰刀，禾～
鐲	ʔæk8a	手~;手～
鐵	tʰiɛt8a	~皮;～皮
鑄	tsy5	~铁，~钢
鑄	ʦy5	～铁，～钢
鑊	vɔk8a	锅
鑑	kɐm5	~定;～定
鑲	ɬiœŋ1a	~牙;～牙
鑼	lɔ2	~鼓;～鼓
鑽	tsuɔn5	~孔，~山洞[动];电~[名]，~石
鑽	ʦuɔn5	～孔，～山洞[动];电～[名]，～石
鑿	tʰɔk8a	用凿子凿
钁	kʰuk8a	锄头，~锄，~头;锄头，～锄，～头
链	lian3	项～，～条
長	tsɔŋ3	生~，省~
長	tʰɔŋ2	~期，~短;～期，～短
長	ʦɔŋ3	生～，省～
門	mɐn2	关~;关～
閂	kʰɐn5	~门，门~;～门，门～
閃	tsam3	~开
閃	ʦam3	～开
閉	pi5	关~;关～
開	hɔi1a	公~，~门;公～，～门
閏	ȵɐn3	~月;～月
閑	han2	~事，空~;～事，空～
間	kan5	房~，中~;~断，离~[文];隔开[白];房～，中～;～断，离～[文]
閘	tsʰæp8a	铁~，跳~
閘	ʦʰæp8a	铁～，跳～
閣	kɔk8a	~楼;~下;～楼；～下
閨	kuɐi1a	~房;～房
閩	mɐn3	福建简称，~南;福建简称，～南
閱	jæk8a	~读;～读
閹	jam1a	~鸡，~猪;～鸡，～猪
閻	ȵam2	~罗王;姓;～罗王；姓
闊	fæk8a	开~;开～
闖	tsʰɔŋ5	~祸，李~王
闖	ʦʰɔŋ5	～祸，李～王
關	kuɔn1a	~门，海~;～门，海～
闢	pʰɐt8a	开~，复~;开～，复～
阮	jan3	姓，~玲玉;姓，～玲玉
防	fɔŋ2	~止，国~;～止，国～
阻	tsɔ3	~止，~力
阻	ʦɔ3	～止，～力
阿	ʔa1a	~爸;～爸
附	fu3	~近，~带;～近，～带
陋	liu5	简~;简～
陌	pɐt8a	~生人;～生人
降	hɔŋ2	投~;投～
降	kɔŋ5	下~，~低;下～，～低
限	han3	期~，~制;期～，～制
陛	pi5	~下;～下
陝	sam3	~西;～西
陡	tɐi3	斜度大，~峭;斜度大，～峭
院	jan3	医~，~长;医～，～长
陣	tsʰɐn3	~雨
陣	ʦʰɐn3	～雨
除	tsʰy2	~法
除	ʦʰy2	～法
陪	pʰɔi2	~同;～同
陰	jɐm1a	~天;～天
陳	tsʰɐn2	姓;~列，~皮
陳	ʦʰɐn2	姓；～列，～皮
陵	lɐŋ2	中山~;中山～
陶	tʰɔ2	~瓷;姓;～瓷；姓
陷	hɐm3	~害，~井;～害，～井
陸	lok8a	大~，~续;大～，～续
陽	jiɔŋ2	太~;揭~(地名);太～；揭～（地名）
隆	loŋ2	兴~，~重;兴～，～重
隊	tʰui3	~伍，排~;～伍，排～
階	kai1a	台~，~级;台～，～级
隔	kɐt8a	~壁;～壁
際	tsɛ5	国~
際	ʦɛ5	国～
障	tsɔn5	保~
障	ʦɔn5	保～
隧	ɬui3	~道;～道
隨	tsʰui2	~时，~便
隨	ʦʰui2	～时，～便
險	sam3	危~，保~;危～，保～
隱	jɐn3	~形，~身;～形，～身
隸	tʰi3	奴~，~属;奴～，～属
隻	tsɐt7	两~
隻	ʦɐt7	两～
雀	tsʰiœt8a	麻~，~斑
雀	ʦʰiœt8a	麻～，～斑
雁	ŋan5	大~;大～
雄	soŋ2	英~;英～
雅	ŋa3	文~;~典(国名);文～；～典（国名）
集	tsɐp8a	~合，~体
集	ʦɐp8a	～合，～体
雇	ku5	~人，~主;～人，～主
雌	tsʰi1a	~雄
雌	ʦʰi1a	～雄
雍	jioŋ1a	~正皇帝;～正皇帝
雕	tiu1a	木~，~刻;木～，～刻
雖	ɬui1a	~然;～然
雙	ɬɔŋ1a	一~鞋;一～鞋
雛	ȵəu5	~形;～形
雜	tsʰæp8a	复~
雜	ʦʰæp8a	复～
雞	kɛ1a	~公(公鸡);～公（公鸡）
離	li2	~別，~开;～別，～开
難	nan2	困~;困～
難	nan3	逃~，患~;逃～，患～
雨	sui3	落~，谷~，~水;落～，谷～，～水
雪	ɬiɛt8a	落~(下雪)，~白;落～（下雪），～白
雲	vɐn2	古人~;乌~;乌～
零	liɐn2	十~个，~头;十～个，～头
雷	lui2	打~，~公;姓;打～，～公；姓
雹	pʰɔk8a	冰~;冰～
電	tʰian3	触~，~灯;触～，～灯
需	ɬui1a	~要;～要
震	tsɐn5	地~
震	ʦɐn5	地～
霍	fɔk8a	姓;~乱;姓；～乱
霜	ɬiœŋ1a	落~，~降;落～，～降
霞	ha3	晚~;晚～
霧	mu5	大~;大～
露	lu5	~水，白~，打~;～水，白～，打～
霹	pʰiɐt7	~雳舞;～雳舞
靈	liɐn2	~活;～活
靑	tsʰɐn1a	~色，~年
靑	ʦʰɐn1a	～色，～年
靖	tʰiɐn3	李~(人名);李～（人名）
靜	tʰiɐn3	安~;安～
非	fɐi1a	是~，~常;是～，～常
靠	kʰau5	依~，可~;依～，可～
面	mian5	~子;～子
革	kɐt8a	~命，改~;～命，改～
靭	ȵɐn5	不易断[白]
靴	hɛ1b	皮~;皮～
鞋	hai2	布~;布～
鞍	ʔɔn1b	马~，~山;马～，～山
鞏	koŋ3	~固;～固
鞭	pian1a	皮~，~策;皮～，～策
韓	hɔn2	~国;姓;～国；姓
韭	kiu1a	~菜;～菜
音	jɐm1a	~乐，声~;～乐，声～
韶	sau2	~关(地名);～关（地名）
韻	vɐn3	押~，~律;押～，～律
響	sɔŋ3	音~;音～
頁	jæp8a	~数;～数
頂	tian3	山~[白];山～[白]
頂	tɐn1a	~唔得(顶不住)[文];～唔得（顶不住）[文]
頃	kʰiɐn3	千~，~刻;千～，～刻
項	hɔŋ3	~链;姓，~羽;～链；姓，～羽
順	sun3	~利，~风;～利，～风
須	ɬui1a	必~;必～
頌	tsʰoŋ3	歌~
頌	ʦʰoŋ3	歌～
預	jy3	~报，~备;～报，～备
頑	ŋan2	~固，~皮;～固，～皮
頒	pan1a	~布，~奖;～布，～奖
頓	tun3	停~，~脚;停～，～脚
領	lian1a	~导，衫~(衣领);～导，衫～（衣领）
頦	ŋɔk8a	脖子前面部分，大~;脖子前面部分，大～
頭	tʰɐi2	开~;开～
頸	kian3	脖子
頻	pʰɐn2	~繁;～繁
顆	fɔ3	一~珍珠，~粒;一～珍珠，～粒
題	tʰi2	~目，难~;～目，难～
額	ŋɐt8a	名~;名～
顏	ŋan2	姓;~色;姓；～色
願	ȵan3	~望;～望
顚	tian1a	~倒，~簸;～倒，～簸
類	lui3	分~;分～
顧	ku5	照~;照～
顫	tsʰan5	~抖
顫	ʦʰan5	～抖
顯	sɐp8a	明~;明～
風	foŋ1a	大~，~气;大～，～气
飄	pʰiau1a	~扬;～扬
飛	fɐi1a	~机;人名，张~[文];飞行[白];～机；人名，张～[文]
食	sɐt8a	粮~;吃;粮～；吃
飢	ki1a	~饿;～饿
飮	ȵɐm3	~料;~田;～料;～田
飯	fan3	~店[文];食~(吃饭)[白];～店[文];食～（吃饭）[白]
飼	tsʰia3	~料，~养[文];喂饭[白]
飼	ʦʰia3	～料，～养[文];喂饭[白]
飽	pau3	食~(吃饱);食～（吃饱）
飾	sɐt8a	装~;装～
餃	kau3	饺子，水~;饺子，水～
餈	si2	糍粑，糯米~;糍粑，糯米～
餉	sɔŋ3	军~;军～
養	jiɔŋ1a	培~，~猪;培～，～猪
餐	tsʰam1a	~车，快~
餐	ʦʰam1a	～车，快～
餓	ŋɔ3	饥~;饥～
餘	jy2	多~;多～
餠	pian3	~干;～干
餡	hɐm2	~饼;～饼
館	kɔn3	图书~;图书～
餾	liu2	蒸~水，~粄;蒸～水，～粄
餿	ɬɐi1a	饭馊了，臭~;饭馊了，臭～
饅	man3	~头;～头
饑	ki1a	~荒;～荒
饒	ȵau2	~命，求~;～命，求～
首	siu3	~先;～先
香	sɔŋ1a	~味，烧~;~港(地名);～味，烧～；～港（地名）
馨	hiɐn1a	温~;温～
馬	ma1a	骑~，~虎;骑～，～虎
馮	foŋ2	姓
馳	tsʰi2	奔~
馳	ʦʰi2	奔～
駁	pɔk8a	反~;反～
駐	tsʰy3	~扎
駐	ʦʰy3	～扎
駕	ka5	~驶证;～驶证
駛	sia3	驾~;驾～
駝	tʰɔ2	骆~;骆～
駭	hɔi3	惊~，~人听闻;惊～，～人听闻
駱	lɔk8a	~驼;～驼
騎	kʰi2	~马;~楼;～马;～楼
騙	pʰian5	欺~;欺～
騰	tʰɐn2	奔~;奔～
騷	ɬu1a	风~，离~;风～，离～
騾	lɔ2	骡
驅	kʰy1a	先~，~动;先～，～动
驕	kiau1a	~傲;～傲
驗	ȵam3	~收，试~;～收，试～
驚	kiɐn1a	害怕;~蛰;害怕；～蛰
驟	tsau5	步~
驟	ʦau5	步～
驢	lu2	毛驴
骨	kuɐt8a	~头;～头
骯	ʔɔŋ1a	~脏;～脏
髀	pi3	大~(大腿);大～（大腿）
髒	tsɔn1a	肮~
髒	ʦɔn1a	肮～
髓	ɬɔi3	骨~;骨～
體	tʰi3	~育，身~;～育，身～
髙	kɔ1a	姓;~低;姓；～低
髮	fæk8a	头~;头～
髻	kɛ5	发髻;鸡~(鸡冠);发髻；鸡～（鸡冠）
鬃	tsoŋ1a	马~，猪~
鬃	ʦoŋ1a	马～，猪～
鬆	ɬoŋ1a	轻~，放~;轻～，放～
鬍	fu2	~须;～须
鬚	ɬu1a	胡~;胡～
鬢	pɐn5	~角;～角
鬥	tɐi5	~争，批~;～争，批～
鬧	nau3	~热，~事;～日：墟日;～热，～事
鬮	kɐi1a	拈~(抓阄);拈～（抓阄）
鬼	kuɐi3	鬼神
魁	vai2	~梧，花~;～梧，花～
魂	vɐn2	灵~;灵～
魄	pʰæk8a	魂~，气~;魂～，气～
魏	ŋɛ2	~国;姓;～国；姓
魔	mɔ1b	~术，~鬼;～术，～鬼
魚	ȵy2	金~;金～
魯	lɔ3	~国，~迅;～国，～迅
鮎	liam2	~鱼;～鱼
鮑	pau1a	姓;~鱼;姓；～鱼
鮮	ɬian1a	新~;朝~(国名);新～;朝～（国名）
鯉	li1a	~鱼;～鱼
鯨	kiɐn1a	~鱼;～鱼
鯽	tsɐt8a	~鱼
鯽	ʦɐt8a	～鱼
鰐	ŋɔk8a	~鱼;～鱼
鰓	ɬɔi1a	鱼鳃
鰻	man3	~鱼;～鱼
鰾	pʰau5	鱼~;鱼～
鱗	lɐn2	鱼~;鱼～
鳥	niau3	花~市场[文];~笼[白];花～市场[文];～笼[白]
鳥	tiau3	骂人话，交合[白]
鳩	kiu1a	斑~;斑～
鳳	foŋ3	~凰;～凰
鳴	mɐn2	~叫;～叫
鴉	ʔa1a	老~，乌~，~片;老～，乌～，～片
鴨	ʔæp8a	鸭子
鴻	foŋ2	大展~图;大展～图
鴿	kæp8a	白~;白～
鵝	ŋɔ1b	天~;天～
鵡	vu3	鹦~;鹦～
鵲	tsʰiœt8a	喜~，鸦~
鵲	ʦʰiœt8a	喜～，鸦～
鶯	ʔɐn1a	黄~，夜~;黄～，夜～
鶴	hɔk8a	仙~;仙～
鷂	jau3	纸~(风筝);~婆(老鹰);纸～（风筝）；～婆（老鹰）
鷹	jɐn1a	老~;老～
鷺	lu5	白~;白～
鸕	lu2	~鹚(扁嘴善捕鱼的水鸟);～鹚（扁嘴善捕鱼的水鸟）
鸚	jiɐn1a	~鹉;～鹉
鹹	hɐm2	~淡;～淡
鹻	kan3	酸~，~性;纯~;酸～，～性;纯～
鹽	ȵam2	盐
鹿	lok8a	~角，梅花~;～角，梅花～
麗	lɛ3	秀~;秀～
麝	sa3	~香;～香
麥	mɐt7	小~，~芽糖;小～，～芽糖
麴	kʰok7	酒~;酒～
麵	mian3	~粉;～粉
麻	ma2	天~，~烦;天～，～烦
麼	jɐt7	~二三
黃	vɔŋ2	姓;~色;姓；～色
黎	lɛ2	~民，~明;姓;～民，～明；姓
黏	nian1a	~合剂，~起来;～合剂，～起来
黑	hɐt8a	~白;～白
默	mɐt8a	沉~，~写;沉～，～写
點	tiam3	~心，~头;～心，～头
黨	tɔn3	入~，~员;入～，～员
黴	mɔi2	发~，倒~;食物长毛变质，臭～;发～，倒～
鼈	pian1a	甲鱼
鼎	tɐn1a	~盛;～盛
鼓	ku3	锣~，~励;锣～，～励
鼠	sy3	老~;老～
鼻	pʰi3	鼻子;鼻涕;鼻子；鼻涕
鼾	ʔɔn2	~睡;～睡
齊	tsʰɛ2	~国[文]
齊	tʰɛ2	整~，放~，来~[白];整～，放～，来～[白]
齊	ʦʰɛ2	～国[文]
齋	tsai1a	食~(吃斋)
齋	ʦai1a	食～（吃斋）
齒	tsʰi3	牙~
齒	ʦʰi3	牙～
齦	ŋɐn2	牙~肉(牙龈);牙～肉（牙龈）
龍	loŋ2	~头;～头
龐	pʰɔŋ2	~大;姓，~太师;～大；姓，～太师
龜	kuɐi1a	乌~;乌～
